YTID,start_seconds,end_seconds,positive_labels,youtube_url
SpkfOrIYL7E,160.000,170.000,/m/05rj2,https://www.youtube.com/watch?v=SpkfOrIYL7E
SqBPEHtOuUQ,30.000,40.000,/m/01jnbd,https://www.youtube.com/watch?v=SqBPEHtOuUQ
SqSMYKictUU,420.000,430.000,"/m/07qh7jl,/t/dd00077",https://www.youtube.com/watch?v=SqSMYKictUU
SqsmuNOtmwM,30.000,40.000,/m/01w250,https://www.youtube.com/watch?v=SqsmuNOtmwM
Sr2Grfi3lFg,110.000,120.000,"/m/02x8m,/m/04rlf",https://www.youtube.com/watch?v=Sr2Grfi3lFg
Sr4ufSj2Nq8,16.000,26.000,"/m/014zdl,/m/09x0r",https://www.youtube.com/watch?v=Sr4ufSj2Nq8
SrDW6m_5o7o,180.000,190.000,"/m/01lsmm,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=SrDW6m_5o7o
SrF9_UAjcJw,330.000,340.000,"/m/01bns_,/m/0d8_n",https://www.youtube.com/watch?v=SrF9_UAjcJw
Sra7HPOYX1c,160.000,170.000,"/m/02mk9,/m/02x984l,/m/09x0r",https://www.youtube.com/watch?v=Sra7HPOYX1c
SrsRX6BIAew,30.000,40.000,"/m/04rlf,/m/07qsvvw,/m/09x0r",https://www.youtube.com/watch?v=SrsRX6BIAew
SrzabTzuLWg,20.000,30.000,"/m/03wwcy,/m/09x0r",https://www.youtube.com/watch?v=SrzabTzuLWg
Ss1bubMNPQE,10.000,20.000,"/m/02v2lh,/m/04rlf",https://www.youtube.com/watch?v=Ss1bubMNPQE
SsB-AP-fcSY,50.000,60.000,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",https://www.youtube.com/watch?v=SsB-AP-fcSY
SsVc1TAVsSc,20.000,30.000,"/m/03m5k,/m/0d8_n",https://www.youtube.com/watch?v=SsVc1TAVsSc
SsYJ8SRGCVg,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9",https://www.youtube.com/watch?v=SsYJ8SRGCVg
Ssa1m5Mnllw,0.000,9.000,"/m/0199g,/m/07yv9,/m/09x0r",https://www.youtube.com/watch?v=Ssa1m5Mnllw
SsnoHN-tBD0,40.000,50.000,"/m/09x0r,/t/dd00136",https://www.youtube.com/watch?v=SsnoHN-tBD0
StGekhxY-qg,260.000,270.000,"/m/06h7j,/m/07c52",https://www.youtube.com/watch?v=StGekhxY-qg
StORsZxJC20,0.000,10.000,"/m/07qyrcz,/m/09x0r",https://www.youtube.com/watch?v=StORsZxJC20
StfGRdqiPxQ,80.000,90.000,"/m/04rlf,/m/07rrh0c,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=StfGRdqiPxQ
StotkXjnWCU,80.000,90.000,"/m/02g901,/m/04rlf,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=StotkXjnWCU
StsMliJkaYk,420.000,430.000,"/m/04rlf,/m/07p6mqd,/m/09x0r,/t/dd00129",https://www.youtube.com/watch?v=StsMliJkaYk
StuVq5ZnlsY,90.000,100.000,"/m/07ptfmf,/m/0dxrf",https://www.youtube.com/watch?v=StuVq5ZnlsY
SuRykITj71Q,240.000,250.000,"/m/0130jx,/m/02jz0l,/m/0838f",https://www.youtube.com/watch?v=SuRykITj71Q
SulYa3RQW3A,80.000,90.000,"/m/07rrlb6,/m/0838f,/m/09x0r",https://www.youtube.com/watch?v=SulYa3RQW3A
Sv2uqexdbTE,50.000,60.000,/t/dd00134,https://www.youtube.com/watch?v=Sv2uqexdbTE
Sv56HngtRSU,370.000,380.000,"/m/07plz5l,/m/09x0r",https://www.youtube.com/watch?v=Sv56HngtRSU
Sv9fcuRfk2o,70.000,80.000,/m/02mfyn,https://www.youtube.com/watch?v=Sv9fcuRfk2o
SvO5oxiLDXQ,40.000,50.000,"/m/07pc8lb,/m/07qs1cx",https://www.youtube.com/watch?v=SvO5oxiLDXQ
Svpu2VIggu8,20.000,30.000,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",https://www.youtube.com/watch?v=Svpu2VIggu8
Sw5kOYVwjFQ,190.000,200.000,"/m/07pjjrj,/m/07rdhzs",https://www.youtube.com/watch?v=Sw5kOYVwjFQ
SwOt_0-uU7w,100.000,110.000,/m/0dl83,https://www.youtube.com/watch?v=SwOt_0-uU7w
SwaMPxI4Nck,300.000,310.000,"/m/025_jnm,/m/04rlf,/m/09x0r,/m/0ytgt,/t/dd00125",https://www.youtube.com/watch?v=SwaMPxI4Nck
SwdhfGXkMCo,30.000,40.000,"/m/01kcd,/m/0319l",https://www.youtube.com/watch?v=SwdhfGXkMCo
SwqfzROaTJY,170.000,180.000,"/m/07rknqz,/m/07yv9,/m/09x0r,/m/0h9mv,/m/0k4j,/m/0ltv",https://www.youtube.com/watch?v=SwqfzROaTJY
SwqyqPBUJGA,100.000,110.000,"/m/0140xf,/m/02mscn,/m/03r5q_,/m/04rlf",https://www.youtube.com/watch?v=SwqyqPBUJGA
Sx9jGcAw8ic,30.000,40.000,"/m/04rlf,/m/07qcpgn,/m/09x0r",https://www.youtube.com/watch?v=Sx9jGcAw8ic
SxZXYlCkLt0,10.000,20.000,"/m/03qtwd,/m/053hz1,/t/dd00135",https://www.youtube.com/watch?v=SxZXYlCkLt0
Sx__Ldoy_A4,30.000,40.000,"/m/01bns_,/m/0d8_n",https://www.youtube.com/watch?v=Sx__Ldoy_A4
SxcKjko6LPE,20.000,30.000,"/m/07pqc89,/m/09x0r",https://www.youtube.com/watch?v=SxcKjko6LPE
SxvPb3JC11E,30.000,40.000,/m/02l6bg,https://www.youtube.com/watch?v=SxvPb3JC11E
SyGpCudBB04,540.000,550.000,"/m/015p6,/m/020bb7,/m/07pggtn",https://www.youtube.com/watch?v=SyGpCudBB04
SyY1hl7cOMU,210.000,220.000,"/m/028v0c,/m/04rlf,/m/07plz5l",https://www.youtube.com/watch?v=SyY1hl7cOMU
SzLXoK043CA,30.000,40.000,"/m/04rlf,/m/07s8j8t,/m/07sbbz2",https://www.youtube.com/watch?v=SzLXoK043CA
SzTRYOdYcbw,13.000,23.000,/m/07mzm6,https://www.youtube.com/watch?v=SzTRYOdYcbw
Sz_E3tMJRKg,120.000,130.000,"/m/01h3n,/m/03vt0,/m/0h2mp",https://www.youtube.com/watch?v=Sz_E3tMJRKg
SzfIbRAyd9I,30.000,40.000,"/m/07yv9,/m/0gvgw0",https://www.youtube.com/watch?v=SzfIbRAyd9I
SzlM1A-eDuE,30.000,40.000,"/m/013y1f,/m/03gvt",https://www.youtube.com/watch?v=SzlM1A-eDuE
T-2QqkJi2Ec,180.000,190.000,"/m/015lz1,/m/04rlf,/m/07s8j8t",https://www.youtube.com/watch?v=T-2QqkJi2Ec
T-O6kf9P870,20.000,30.000,"/m/01hsr_,/m/09x0r",https://www.youtube.com/watch?v=T-O6kf9P870
T-ceyMPsO6c,30.000,40.000,"/m/04rlf,/m/07q0h5t,/m/09x0r",https://www.youtube.com/watch?v=T-ceyMPsO6c
T-oMHk4QM50,160.000,170.000,"/m/0164x2,/m/04rlf",https://www.youtube.com/watch?v=T-oMHk4QM50
T00K0pMmUIQ,50.000,60.000,"/m/01jwx6,/m/07yv9,/m/0k4j",https://www.youtube.com/watch?v=T00K0pMmUIQ
T03jk2igt9E,30.000,40.000,"/m/04rlf,/m/07qsvvw,/m/09x0r",https://www.youtube.com/watch?v=T03jk2igt9E
T0OFKHj6878,30.000,40.000,"/m/04rlf,/m/0glt670",https://www.youtube.com/watch?v=T0OFKHj6878
T0PqOA875v4,490.000,500.000,"/m/015p6,/m/09ddx,/m/09x0r,/m/0dbvp",https://www.youtube.com/watch?v=T0PqOA875v4
T0jJZL3GKT0,260.000,270.000,"/m/014yck,/m/04rlf,/m/07yv9,/m/0k5j,/t/dd00129",https://www.youtube.com/watch?v=T0jJZL3GKT0
T0tyLNN7SKA,30.000,40.000,"/m/02w4v,/m/04rlf",https://www.youtube.com/watch?v=T0tyLNN7SKA
T0uoYE12cnI,240.000,250.000,"/m/015lz1,/m/06rqw",https://www.youtube.com/watch?v=T0uoYE12cnI
T1QnEyqO92w,0.000,10.000,/m/0k65p,https://www.youtube.com/watch?v=T1QnEyqO92w
T1ZXkqDLwrg,230.000,240.000,/m/078jl,https://www.youtube.com/watch?v=T1ZXkqDLwrg
T1cYDKFI1is,350.000,360.000,"/m/06mb1,/m/07r10fb",https://www.youtube.com/watch?v=T1cYDKFI1is
T1eta_uOw44,500.000,510.000,"/m/01b82r,/m/083vt",https://www.youtube.com/watch?v=T1eta_uOw44
T1oB_QLTCRg,30.000,40.000,"/m/04rlf,/m/07qdb04",https://www.youtube.com/watch?v=T1oB_QLTCRg
T1oO-8y_t2I,0.000,10.000,/m/011k_j,https://www.youtube.com/watch?v=T1oO-8y_t2I
T21zhE9N_g8,30.000,40.000,"/m/04rlf,/m/07q7njn",https://www.youtube.com/watch?v=T21zhE9N_g8
T26g0HOmYdQ,50.000,60.000,/m/018w8,https://www.youtube.com/watch?v=T26g0HOmYdQ
T2AOK88EjT0,270.000,280.000,/m/07plz5l,https://www.youtube.com/watch?v=T2AOK88EjT0
T2pIUdaDMuA,10.000,20.000,"/m/01sm1g,/m/026t6,/m/0l14md",https://www.youtube.com/watch?v=T2pIUdaDMuA
T2zoWLYzEpo,310.000,320.000,"/m/04rlf,/m/064t9,/m/07p78v5,/m/09x0r",https://www.youtube.com/watch?v=T2zoWLYzEpo
T36b3bfvoN0,10.000,20.000,"/m/01bns_,/m/04rlf,/m/04rzd,/m/07xzm",https://www.youtube.com/watch?v=T36b3bfvoN0
T3QuUCRzAL8,0.000,10.000,"/m/04rlf,/t/dd00121,/t/dd00129",https://www.youtube.com/watch?v=T3QuUCRzAL8
T40AD-E3ci4,250.000,260.000,"/m/07rknqz,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv",https://www.youtube.com/watch?v=T40AD-E3ci4
T5ARSxTwTWc,440.000,450.000,/m/0mbct,https://www.youtube.com/watch?v=T5ARSxTwTWc
T5CiDF-wAmg,30.000,40.000,/m/07qfgpx,https://www.youtube.com/watch?v=T5CiDF-wAmg
T5pzn0UZViU,550.000,560.000,/m/02x984l,https://www.youtube.com/watch?v=T5pzn0UZViU
T5zulVKwuNg,60.000,70.000,"/m/01z7dr,/m/025td0t,/m/04rlf",https://www.youtube.com/watch?v=T5zulVKwuNg
T62i7a2HQQ4,70.000,80.000,"/m/07yv9,/m/0btp2,/m/0k4j",https://www.youtube.com/watch?v=T62i7a2HQQ4
T6CApk35d8A,60.000,70.000,"/m/09x0r,/t/dd00127",https://www.youtube.com/watch?v=T6CApk35d8A
T6NB5UC0ZbY,30.000,40.000,"/m/04rlf,/m/07qv_x_",https://www.youtube.com/watch?v=T6NB5UC0ZbY
T6Nnh13dAok,30.000,40.000,"/m/02qldy,/m/09x0r",https://www.youtube.com/watch?v=T6Nnh13dAok
T6OLK9zJrlM,100.000,110.000,/m/02pjr4,https://www.youtube.com/watch?v=T6OLK9zJrlM
T6VvyaBND9s,270.000,280.000,"/m/01h3n,/m/03vt0,/m/0h2mp",https://www.youtube.com/watch?v=T6VvyaBND9s
T7-yT8o-DNs,30.000,40.000,/m/04rmv,https://www.youtube.com/watch?v=T7-yT8o-DNs
T78nMdsJMmk,170.000,180.000,"/m/04rlf,/m/06rqw,/m/09x0r",https://www.youtube.com/watch?v=T78nMdsJMmk
T7ApcW_HzGI,300.000,310.000,"/m/015p6,/m/02c8p,/m/09x0r",https://www.youtube.com/watch?v=T7ApcW_HzGI
T7Vfwcs6L8Q,30.000,40.000,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/0l14qv,/t/dd00125",https://www.youtube.com/watch?v=T7Vfwcs6L8Q
T7bG4kIEw-M,160.000,170.000,"/m/0164x2,/m/04rlf,/m/0g293",https://www.youtube.com/watch?v=T7bG4kIEw-M
T7khbuOBHbo,230.000,240.000,"/m/01kcd,/m/07c6l,/m/07gql",https://www.youtube.com/watch?v=T7khbuOBHbo
T7rFcuQU_IE,30.000,40.000,"/m/07q0yl5,/m/07s0dtb,/m/0jbk",https://www.youtube.com/watch?v=T7rFcuQU_IE
T856zY58BS8,30.000,40.000,"/m/05zc1,/t/dd00077",https://www.youtube.com/watch?v=T856zY58BS8
T8NpPX6sWqs,350.000,360.000,"/m/09x0r,/m/0dv5r",https://www.youtube.com/watch?v=T8NpPX6sWqs
T8PeEchKKU4,30.000,40.000,"/m/09x0r,/t/dd00112,/t/dd00125",https://www.youtube.com/watch?v=T8PeEchKKU4
T8U3ihbHh9A,0.000,10.000,"/m/018vs,/m/0342h,/m/04rlf,/m/04szw,/m/06by7,/m/0fx80y",https://www.youtube.com/watch?v=T8U3ihbHh9A
T8cnEXIwjWA,0.000,10.000,"/m/01280g,/m/09x0r,/m/0jbk,/t/dd00129",https://www.youtube.com/watch?v=T8cnEXIwjWA
T8ohX1UzM7Q,20.000,30.000,"/m/07qwyj0,/m/0ngt1",https://www.youtube.com/watch?v=T8ohX1UzM7Q
T9SfXoYuvpo,40.000,50.000,"/m/03qtwd,/m/053hz1,/t/dd00135",https://www.youtube.com/watch?v=T9SfXoYuvpo
T9VMZwKmO4A,30.000,40.000,"/m/0283d,/m/04rlf,/m/07s72n",https://www.youtube.com/watch?v=T9VMZwKmO4A
T9fk99yqwN4,110.000,120.000,"/m/085jw,/m/0l14l2",https://www.youtube.com/watch?v=T9fk99yqwN4
T9g_TdQejv8,30.000,40.000,"/m/02v2lh,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=T9g_TdQejv8
T9hK44Ki8_A,30.000,40.000,"/m/04rlf,/m/06by7,/m/07sbbz2",https://www.youtube.com/watch?v=T9hK44Ki8_A
TA3E0Sk4Rno,350.000,360.000,"/m/06hck5,/m/06wzb,/m/07rjwbb",https://www.youtube.com/watch?v=TA3E0Sk4Rno
TA57n2roc6s,60.000,70.000,/m/02mfyn,https://www.youtube.com/watch?v=TA57n2roc6s
TAA7komOjaQ,30.000,40.000,"/m/04s8yn,/m/07r5c2p",https://www.youtube.com/watch?v=TAA7komOjaQ
TADHvdTZjzM,70.000,80.000,"/m/04rlf,/m/04wptg",https://www.youtube.com/watch?v=TADHvdTZjzM
TAaRroYeA94,520.000,530.000,"/m/09x0r,/t/dd00112,/t/dd00125",https://www.youtube.com/watch?v=TAaRroYeA94
TAgahC6ZeWM,290.000,300.000,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=TAgahC6ZeWM
TAl6LU38u8M,30.000,40.000,"/m/03qc9zr,/m/07s02z0,/m/09x0r",https://www.youtube.com/watch?v=TAl6LU38u8M
TArWNq2retM,200.000,210.000,"/m/013y1f,/m/03gvt,/m/03q5t,/m/05148p4",https://www.youtube.com/watch?v=TArWNq2retM
TBBXRQHKFcE,0.000,10.000,"/m/028v0c,/m/04rlf",https://www.youtube.com/watch?v=TBBXRQHKFcE
TBCzIp_jBYg,0.000,10.000,"/m/068zj,/m/0jbk",https://www.youtube.com/watch?v=TBCzIp_jBYg
TBHLEB_p3vE,30.000,40.000,/m/07qw_06,https://www.youtube.com/watch?v=TBHLEB_p3vE
TBuTsPvEqak,330.000,340.000,"/m/025td0t,/m/04rlf",https://www.youtube.com/watch?v=TBuTsPvEqak
TC4mH6nACm8,30.000,40.000,"/m/01p970,/m/0l14md",https://www.youtube.com/watch?v=TC4mH6nACm8
TCY0MBNDiMQ,190.000,200.000,/m/05r6t,https://www.youtube.com/watch?v=TCY0MBNDiMQ
TCc4dnhyHvQ,120.000,130.000,"/m/07yv9,/m/0h9mv,/m/0k4j",https://www.youtube.com/watch?v=TCc4dnhyHvQ
TCkkCSz88FQ,20.000,30.000,"/m/02_nn,/m/09x0r",https://www.youtube.com/watch?v=TCkkCSz88FQ
TCr6p6z4WMw,30.000,40.000,/m/07rbp7_,https://www.youtube.com/watch?v=TCr6p6z4WMw
TD0N9vZouDY,0.000,10.000,"/m/04rlf,/m/07qs1cx",https://www.youtube.com/watch?v=TD0N9vZouDY
TDBqWGhnoLM,10.000,20.000,"/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=TDBqWGhnoLM
TDIiZpixlJY,410.000,420.000,/m/07plz5l,https://www.youtube.com/watch?v=TDIiZpixlJY
TDOJwAV0g0o,30.000,40.000,/m/02z32qm,https://www.youtube.com/watch?v=TDOJwAV0g0o
TDTlOscWRBE,270.000,280.000,/m/04wptg,https://www.youtube.com/watch?v=TDTlOscWRBE
TDUu4XkkMho,30.000,40.000,"/m/04rlf,/m/068hy,/m/07bgp,/m/07q0h5t,/m/0jbk",https://www.youtube.com/watch?v=TDUu4XkkMho
TEWYFkjH2jc,260.000,270.000,"/m/0164x2,/m/04rlf,/m/06rqw",https://www.youtube.com/watch?v=TEWYFkjH2jc
TEpHqjwIi5Y,160.000,170.000,"/m/03qtwd,/m/04gy_2",https://www.youtube.com/watch?v=TEpHqjwIi5Y
TEpdrOtRCmk,30.000,40.000,"/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=TEpdrOtRCmk
TFKkENSDDvU,30.000,40.000,"/m/018vs,/m/04rlf",https://www.youtube.com/watch?v=TFKkENSDDvU
TFYTvs7ctHg,13.000,23.000,"/m/09x0r,/t/dd00067",https://www.youtube.com/watch?v=TFYTvs7ctHg
TFaUIs6HZEg,30.000,40.000,"/m/04rlf,/m/07qlf79",https://www.youtube.com/watch?v=TFaUIs6HZEg
TFl2cBk1rgo,140.000,150.000,"/m/04rlf,/m/07sr1lc",https://www.youtube.com/watch?v=TFl2cBk1rgo
TG5UPwCDtWY,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/06by7,/m/0dl5d,/m/0fx80y",https://www.youtube.com/watch?v=TG5UPwCDtWY
TGGf39A8M48,30.000,40.000,"/m/030rvx,/m/09x0r",https://www.youtube.com/watch?v=TGGf39A8M48
TGjH3bji5Ac,150.000,160.000,"/m/015lz1,/m/04rlf,/m/07q4ntr,/t/dd00126",https://www.youtube.com/watch?v=TGjH3bji5Ac
TGtl7C93Nnk,160.000,170.000,/m/016622,https://www.youtube.com/watch?v=TGtl7C93Nnk
TH6NZ9o-l_E,30.000,40.000,"/m/01z7dr,/m/02cjck,/m/04rlf",https://www.youtube.com/watch?v=TH6NZ9o-l_E
THSUIAUoJOc,21.000,31.000,/m/01v_m0,https://www.youtube.com/watch?v=THSUIAUoJOc
THfTLXBLpJE,170.000,180.000,"/m/04rlf,/m/06rqw",https://www.youtube.com/watch?v=THfTLXBLpJE
THpNZI3LkME,370.000,380.000,"/m/03vt0,/m/09xqv",https://www.youtube.com/watch?v=THpNZI3LkME
THxnfos-CdA,4.000,14.000,/m/07pczhz,https://www.youtube.com/watch?v=THxnfos-CdA
THyp6cmUPxA,30.000,40.000,"/m/02qldy,/m/02zsn,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=THyp6cmUPxA
THzIRNWZ-jA,70.000,80.000,"/m/04rlf,/m/074ft",https://www.youtube.com/watch?v=THzIRNWZ-jA
TIAj-fi_R7c,120.000,130.000,"/m/01kcd,/m/06ncr",https://www.youtube.com/watch?v=TIAj-fi_R7c
TIBxwY_SGzo,30.000,40.000,/m/01jg02,https://www.youtube.com/watch?v=TIBxwY_SGzo
TIHXG1DtE1c,30.000,40.000,"/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=TIHXG1DtE1c
TIlkTUznZKk,30.000,40.000,/m/02rhddq,https://www.youtube.com/watch?v=TIlkTUznZKk
TIn9cxfbpTY,340.000,350.000,"/m/07qcx4z,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=TIn9cxfbpTY
TJHGcxFznd4,20.000,30.000,/m/01wy6,https://www.youtube.com/watch?v=TJHGcxFznd4
TJVwnfX26sc,30.000,40.000,/m/05_wcq,https://www.youtube.com/watch?v=TJVwnfX26sc
TJrJev6Ec2o,10.000,20.000,"/m/015lz1,/m/07rgt08",https://www.youtube.com/watch?v=TJrJev6Ec2o
TKTZWi0v23w,5.000,15.000,"/m/01jg02,/m/01jg1z",https://www.youtube.com/watch?v=TKTZWi0v23w
TKtNAJa-mbQ,11.000,21.000,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=TKtNAJa-mbQ
TL199fIBAuY,230.000,240.000,/m/07s04w4,https://www.youtube.com/watch?v=TL199fIBAuY
TL69HIcUSxo,10.000,20.000,"/m/07mzm6,/m/0lyf6",https://www.youtube.com/watch?v=TL69HIcUSxo
TL8wHn0QHIc,100.000,110.000,"/m/015lz1,/m/04rlf,/m/05lls",https://www.youtube.com/watch?v=TL8wHn0QHIc
TLG9DheSh-c,0.000,10.000,"/m/04rlf,/m/0cfdd,/m/0l14qv",https://www.youtube.com/watch?v=TLG9DheSh-c
TLMEsc_42Gw,210.000,220.000,"/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y",https://www.youtube.com/watch?v=TLMEsc_42Gw
TLTVY1PGBuE,90.000,100.000,"/m/04rlf,/m/0ln16",https://www.youtube.com/watch?v=TLTVY1PGBuE
TLWULkJAdpw,180.000,190.000,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr",https://www.youtube.com/watch?v=TLWULkJAdpw
TM6-g8twmY0,130.000,140.000,/m/07ptzwd,https://www.youtube.com/watch?v=TM6-g8twmY0
TMnu08gzTU4,240.000,250.000,"/m/07s2xch,/m/09x0r",https://www.youtube.com/watch?v=TMnu08gzTU4
TN-fEvyvKR0,130.000,140.000,"/m/06bz3,/m/096m7z,/m/09x0r",https://www.youtube.com/watch?v=TN-fEvyvKR0
TNEhO9fIyl8,30.000,40.000,/m/07rv4dm,https://www.youtube.com/watch?v=TNEhO9fIyl8
TNK2G4wY46g,30.000,40.000,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092",https://www.youtube.com/watch?v=TNK2G4wY46g
TNeEwL5ha2w,0.000,10.000,"/m/04rlf,/m/07rrh0c",https://www.youtube.com/watch?v=TNeEwL5ha2w
TNgTqDYl3JQ,290.000,300.000,"/m/015lz1,/m/0dwt5",https://www.youtube.com/watch?v=TNgTqDYl3JQ
TNySqAlo99M,20.000,30.000,/m/01d3sd,https://www.youtube.com/watch?v=TNySqAlo99M
TO5qHEhH3Uc,210.000,220.000,"/m/02p01q,/m/07pdjhy",https://www.youtube.com/watch?v=TO5qHEhH3Uc
TO6nBFGqHTw,0.000,3.000,/m/07q5rw0,https://www.youtube.com/watch?v=TO6nBFGqHTw
TO8KNt8rckw,50.000,60.000,/m/07pp_mv,https://www.youtube.com/watch?v=TO8KNt8rckw
TO9JjqSVb4c,200.000,210.000,"/m/01jt3m,/m/0838f",https://www.youtube.com/watch?v=TO9JjqSVb4c
TOCBTZC2lKc,130.000,140.000,"/m/015jpf,/m/09x0r",https://www.youtube.com/watch?v=TOCBTZC2lKc
TOLhQoXsf5k,0.000,10.000,/m/07n_g,https://www.youtube.com/watch?v=TOLhQoXsf5k
TO_ygEamE3o,30.000,40.000,/m/07pn_8q,https://www.youtube.com/watch?v=TO_ygEamE3o
TObYoD2pGb0,0.000,10.000,"/m/01jnbd,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y,/t/dd00128",https://www.youtube.com/watch?v=TObYoD2pGb0
TOc84Z-y8g8,80.000,90.000,/m/01hnzm,https://www.youtube.com/watch?v=TOc84Z-y8g8
TP1cBAI6qZ0,90.000,100.000,/m/0mbct,https://www.youtube.com/watch?v=TP1cBAI6qZ0
TPGgOyJVZDw,290.000,300.000,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",https://www.youtube.com/watch?v=TPGgOyJVZDw
TPdXGt_OH3A,0.000,10.000,"/m/04rlf,/m/07q7njn,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=TPdXGt_OH3A
TPeU49574Go,120.000,130.000,"/m/07r4k75,/m/0c1dj",https://www.youtube.com/watch?v=TPeU49574Go
TPhWKe0kO1A,50.000,60.000,"/m/04rlf,/m/07pdhp0",https://www.youtube.com/watch?v=TPhWKe0kO1A
TPuUSY0A7UQ,30.000,40.000,"/m/07ptzwd,/m/0838f",https://www.youtube.com/watch?v=TPuUSY0A7UQ
TQLIDbgJpak,180.000,190.000,"/m/026t6,/m/04rlf,/m/04szw,/m/05pd6,/m/0l14md,/m/0l156b",https://www.youtube.com/watch?v=TQLIDbgJpak
TQmDD-yJFkk,0.000,10.000,/m/07ppn3j,https://www.youtube.com/watch?v=TQmDD-yJFkk
TRFZnqHVTig,80.000,90.000,"/m/07qw_06,/m/09x0r",https://www.youtube.com/watch?v=TRFZnqHVTig
TRPe5pGbQUg,30.000,40.000,"/m/04rlf,/t/dd00006",https://www.youtube.com/watch?v=TRPe5pGbQUg
TS-_O5atp04,0.000,10.000,"/m/07qnq_y,/m/09x0r",https://www.youtube.com/watch?v=TS-_O5atp04
TS-ep4lVq_4,70.000,80.000,"/m/04rlf,/m/04rzd",https://www.youtube.com/watch?v=TS-ep4lVq_4
TS4_Nqzihbk,30.000,40.000,"/m/07rbp7_,/m/07rqsjt",https://www.youtube.com/watch?v=TS4_Nqzihbk
TSPyYlvFa0s,60.000,70.000,"/m/04rlf,/m/0cfdd",https://www.youtube.com/watch?v=TSPyYlvFa0s
TSl5LrM6LcQ,30.000,40.000,"/m/01jnbd,/m/02rr_,/m/04rlf,/m/07m2kt,/m/0fx80y",https://www.youtube.com/watch?v=TSl5LrM6LcQ
TSoOxEM47_E,430.000,440.000,/m/03p19w,https://www.youtube.com/watch?v=TSoOxEM47_E
TT28Hu510zM,220.000,230.000,"/m/04rlf,/m/07rwj3x,/t/dd00126",https://www.youtube.com/watch?v=TT28Hu510zM
TTB9zqZQXRY,30.000,40.000,/m/07qcpgn,https://www.youtube.com/watch?v=TTB9zqZQXRY
TTLVlIcF-Tg,0.000,10.000,"/m/01jnbd,/m/02rr_,/m/04rlf",https://www.youtube.com/watch?v=TTLVlIcF-Tg
TTrVQKrZrQg,30.000,40.000,/m/027m70_,https://www.youtube.com/watch?v=TTrVQKrZrQg
TTrwxO48knw,30.000,40.000,"/m/04rlf,/m/09x0r,/m/0l156b",https://www.youtube.com/watch?v=TTrwxO48knw
TUCeonlUtR0,0.000,10.000,"/m/07qyrcz,/m/09x0r",https://www.youtube.com/watch?v=TUCeonlUtR0
TUDsspiNPes,330.000,340.000,"/m/06bz3,/m/07yv9,/m/09x0r,/t/dd00128",https://www.youtube.com/watch?v=TUDsspiNPes
TUPaqN8fVCY,10.000,20.000,/m/0l156k,https://www.youtube.com/watch?v=TUPaqN8fVCY
TV3Wpe0LpRc,70.000,80.000,/m/09ct_,https://www.youtube.com/watch?v=TV3Wpe0LpRc
TVBgtfKJvAk,70.000,80.000,"/m/07rrlb6,/m/09x0r,/m/0ytgt",https://www.youtube.com/watch?v=TVBgtfKJvAk
TVNbeloInk4,30.000,40.000,"/m/07bgp,/m/07q0h5t",https://www.youtube.com/watch?v=TVNbeloInk4
TVRvWxECzqI,30.000,40.000,"/m/04rlf,/m/07qcpgn",https://www.youtube.com/watch?v=TVRvWxECzqI
TVx2FxkkzUA,290.000,300.000,"/m/013y1f,/m/03gvt",https://www.youtube.com/watch?v=TVx2FxkkzUA
TVzwdVlBY0s,120.000,130.000,/m/0dv5r,https://www.youtube.com/watch?v=TVzwdVlBY0s
TWDytzefXXc,10.000,20.000,"/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066",https://www.youtube.com/watch?v=TWDytzefXXc
TWFAQqdN9Dk,30.000,40.000,"/m/081rb,/m/09x0r",https://www.youtube.com/watch?v=TWFAQqdN9Dk
